address,amount0,amount1,amount2,amount3,amount4,amount5
0xdfde0484ed4d9275bfc0b3abdcbbd52934e7eed9,0,0,22141613,66424839,0,0
0xb7f460e6b1b2bf86e69201426fa3754df245398a,0,0,22106921,66320765,0,0
0x08ac9c15aaf98563a4b19ddbd0153ff3516d65a8,0,0,22089655,66268965,0,0
0x073700f58dfdc1b94b5112dd085a1ebf70b2d3b8,0,0,22087156,66261468,0,0
0x7ebdc542f7e10fe7e53d3fdf33281f9f3785db40,0,0,22029213,66087640,0,0
0x0b06d848c74928abfe0c05829b0900951a4d10c1,0,0,21959618,65878854,0,0
0xa1edb13dc6d3472306c4e132906ccb1845f8e9a4,0,0,21865724,65597174,0,0
0xc80dd50fd6702f81df2f02221161938bebbb5cd7,0,0,21811045,65433137,0,0
0xe4a6ff9a71dc687369959c146d9cac2705cebbeb,0,0,21624171,64872515,0,0
0x3c2262255793f2b4629f7b9a2d57ce78f7842a8d,0,0,21533987,64601963,0,0
0x2a2f898b6e646ce04de0f2529aac537644e5a9dc,0,0,21404024,64212073,0,0
0x5706ec7b6a34e7fd8d39d9abf92fadc6b8f6f938,0,0,20948608,62845824,0,0
0x8c9101849d2fea6e44ae10db8325dbe6ccf81c90,0,0,20805113,62415341,0,0
0xac95712ccf7fd178f198c7b6fd2d5f6f7a202929,0,0,20773303,62319909,0,0
0x20ec8fe549cd5978bccc184efaee20027ed0c154,0,0,20758924,62276774,0,0
0xf196a5f93e9902eedb6df7754347d4e55326bbe9,0,0,20642231,61926694,0,0
0xe30e531fe02f9c38c4bb9455729465bc3b33fc45,0,0,20595112,61785336,0,0
0x3827ca894c6c80ff95fec5cdec9e7133b0b8ddf6,0,0,20345621,61036865,0,0
0xabcd4f4fb528774ac8a2ff860eeab766780e253e,0,0,20005841,60017524,0,0
0x18e45472ab2f8ff7e6f041348f5995c21fb76ad2,0,0,19751872,59255616,0,0
0xad76a2a76f8b36845f828f25e8d73275c8e651dc,0,0,19355347,58066041,0,0
0x5a27e6d28f450cba093eddde16bef93ba7dfd563,0,0,19340586,58021759,0,0
0x9881d8aaff91d64c1c48a339b1bb02e4e3182d56,0,0,19257936,57773810,0,0
0x493d778022e9f4aa18fbddb7f4e24c84fc8f7346,0,0,19231715,57695147,0,0
0x4e53433495619613251ed5d9360d205a3b87d047,0,0,19137657,57412973,0,0
0x9864d88afaabba6138cddf45da2809993a685e18,0,0,19011625,57034876,0,0
0xa51d12dce9f232b2f92fcabdaa897172ff729d1b,0,0,18891508,56674524,0,0
0xba49468045954726cb0eac6ae8946e6d1747aa6c,0,0,18685754,56057262,0,0
0x1c7b275875e859f7d9b6424cfed0d4b8c42fdede,0,0,18656269,55968808,0,0
0x7066805e88032deb097eab8c0a9435d6ac22515c,0,0,18515853,55547560,0,0
0x030238780584e15af0f26392e6d79ca10696c11a,0,0,18487981,55463944,0,0
0x5d9f83e320600180a6a1ef286aefc1049e3338ff,0,0,18479732,55439198,0,0
0x9660fccdb11e70493858109a02019e9478886f30,0,0,18452358,55357075,0,0
0x443c983a3c78d27bfaf9783910e5a3231dd0da5a,0,0,18411140,55233420,0,0
0x1947ff1d3833752ad754c25bce12c4243cca062a,0,0,17694210,53082630,0,0
0xb7d6a0b000fdd03dd21fedf7baf52a6b592cff3b,0,0,17682723,53048170,0,0
0x18f768455e7f5fb09fc491fd86bcc282bcdd5973,0,0,17661000,52983002,0,0
0x5177755437f713c60e64529e3586c4971b2f3d7e,0,0,17661000,52983001,0,0
0xc0dd6706c461eee71634baa5cc8006918764649d,0,0,17322968,51968906,0,0
0xa38e03bb71f00626e57fdeeeeed1fc5374820d23,0,0,17118132,51354398,0,0
0x6a5c0bb7b4a6bba5aba090002b88108b45b4d1a4,0,0,17066413,51199240,0,0
0x50ac7d23f8db01d28c6681e8b7b4340d5edbd822,0,0,16632309,49896929,0,0
0x86b9f178cb840b32371c04508f859ebed473da90,0,0,16487058,49461176,0,0
0x1b2eef47ad9c0f181e3793a437491e69b32d7be3,0,0,16473195,49419586,0,0
0x104b5fcf5b3d581e2e5d8a05b64b7508e9a22bbd,0,0,16460641,49381925,0,0
0x4c6fba77ef1418b7291c7d22fe6d6681d8f7e42d,0,0,16099462,48298386,0,0
0xe97895f1bc87368a22715c8c2265be2554ffba7d,0,0,16021039,48063117,0,0
0x33bb833c9c68c4d9df32f1a400f49b42b4f9b542,0,0,15903592,47710777,0,0
0x38f17b0fce6ddb493ecc625f418c052f4f1737ee,0,0,15812482,47437447,0,0
0x29e7684e7eaf372ff29eb72ae95c9238dd1ba5dc,0,0,15783450,47350351,0,0
0x3474f1cc50976c371fc7abbfad2c457ba8285516,0,0,15754983,47264949,0,0
0xe88e959d1937f07e8f7146ca12606db43d893058,0,0,15751822,47255467,0,0
0x1c52bb2078ce57d738b3202f4ad0b83a2099cb31,0,0,15695530,47086591,0,0
0x2dce12b0bccf938cd6ee6f3bf872746e5d8f3e92,0,0,15499823,46499471,0,0
0xe023a3b4ba7bf9c69e6a7bcc3ed6c31afe8306b2,0,0,15366660,46099982,0,0
0x97c4f3d7777ab1c7f73ed47e209b96a9771ff3f2,0,0,15358750,46076250,0,0
0x7d0dc8a645b9e12c2f3703b8d8796459a4208083,0,0,15309482,45928446,0,0
0xbc0c12d15f1bf073e49985583b9fb0323cc106c8,0,0,15130521,45391565,0,0
0xef626467881ceabc503ff94215af8f887ceea169,0,0,15102657,45307972,0,0
0x5d3e080a5d51480da6f6aacd88de1ea820015f74,0,0,15075020,45225060,0,0
0xc16315553c6e19462fdf7a6270f5d3c7aad09001,0,0,15032727,45098182,0,0
0x14a08dc6021a8e4efb4cb2464706b4f05e90291f,0,0,14958555,44875666,0,0
0xe33e0d9a56bca43000a09cc949c3899ef542b828,0,0,14925964,44777893,0,0
0xc6124066082f4218ce9c11452e98472e4a261a8e,0,0,14750736,44252209,0,0
0xd13c1294a92a3cd20a8c76367e9d8bbcdf455c99,0,0,14716021,44148065,0,0
0xe8864a46a2d90068f0bf02fef303daef3084d944,0,0,14624132,43872398,0,0
0xe1a2e4252e3bc8a067867c9caf686375284883b5,0,0,14478809,43436427,0,0
0xaa8d2a6a61b721161e89217ad85eae6e1afb4348,0,0,14395115,43185345,0,0
0x188590c1259e0a0a309e0b4f17b0ff178f5624b6,0,0,14240709,42722128,0,0
0x4f15818dc2ae5fa84d519d88cb2caae9cd18ee6d,0,0,14141902,42425708,0,0
0x3f6c07f4060c7e02d839e91f62d204bf26135ac0,0,0,14139504,42418514,0,0
0x654162ace9fcadc1864a544706d72ce042dc3089,0,0,14121318,42363954,0,0
0x487b328b5138c3b56eafaa3039bd38fb2810b1b2,0,0,14113774,42341323,0,0
0xfcc81c12fa393c83d4c40c7d620548fa282d1c04,0,0,13974103,41922311,0,0
0x1f8747183d2a28c38e0eb9dbb25b44d38e050777,0,0,13853642,41560926,0,0
0xfbd47e0c05f2415888a4cfe3bd708e054b382d59,0,0,13648328,40944986,0,0
0x52d55c07b7e57a5f610bcb6a4df3a70e33656986,0,0,13453601,40360805,0,0
0x7e2088e6fc6bab05bef02f1fe710e22200ad63bc,0,0,13410035,40230106,0,0
0xe23c6a909af26dd15700408e9b0c2913d1ddc0f8,0,0,13365214,40095642,0,0
0xafe934d660c157b7622cad704bcd910972cca72b,0,0,13355437,40066312,0,0
0xb3460509f8ed03f307f031e11833b7d554bf14c2,0,0,13346798,40040396,0,0
0xd1eb37baccce97ef9acb7cd15bcc3458f0f6c29e,0,0,13323341,39970023,0,0
0xc9c2f43f33f7a082a2e1ce49a0dafe5721c98799,0,0,13295001,39885005,0,0
0x9667430164ebe1bec2e8fb0eada9d22e219c8426,0,0,13252351,39757055,0,0
0x548000570bd2f7d1a7aeba73f68603014d144127,0,0,13225927,39677781,0,0
0x821ea072adfcdc0d1a150d6913d4d108e089ebe5,0,0,13145237,39435713,0,0
0x4eb5865cb7dc5e8a34c7d7c01dba00b2cffcc817,0,0,13144311,39432934,0,0
0x560e6ad94f6f2e57841e2dc86d1a6c39bd91119e,0,0,13042436,39127308,0,0
0xebcfa20ec560332bf22637324a2b1222763d053c,0,0,13034419,39103258,0,0
0xcffcb6d303aa19c5e7110ea88d83a9480ac537f7,0,0,13004056,39012170,0,0
0x48da18adaeed306ed997cbc1943f9fac594d881a,0,0,12963199,38889597,0,0
0xc362ffd4ac27a4da317717eb26f6e41526d69487,0,0,12744917,38234753,0,0
0x10cb35dc282ed8eb0d48194dbd3f26572e7ea688,0,0,12518387,37555162,0,0
0x527c43ee99c162d4377907542c2cbad84741a823,0,0,12514898,37544695,0,0
0x0e8fc2e9a725033ddff4cfb6845f4dddd2961e50,0,0,12422511,37267534,0,0
0xa2672fbbbfa7eca49c1db93f74e1875f8997e810,0,0,12407175,37221525,0,0
0x6ae61acbcd8c56d2389280042f8c9812dcc1770d,0,0,12394231,37182693,0,0
0x0245f6701cb0f30112c4dd591de8e21905b33b64,0,0,12390983,37172949,0,0
0x9443d2254dce85d1913016fa6bf270ea58522d31,0,0,12371787,37115362,0,0
0x4c64815bd3bb7ddab49599bf7b6b0453cb7a57e6,0,0,12356813,37070440,0,0
0xf0931376d7d367393f24200a0ed6ebc02ca5223d,0,0,12187448,36562344,0,0
0xfdd9e429a159fef749e1224483295c826e23eee5,0,0,12176751,36530255,0,0
0xb0cead4196293a8b1cfab6f6566fce31b0d7b4dc,0,0,12101755,36305267,0,0
0xe925cb4397641d10ea4d63b4da7e761e099430ef,0,0,11996225,35988675,0,0
0x3d035aaaff33eff6bc5ca8fb88309a6855257170,0,0,11913892,35741678,0,0
0xf4e1db7656d7b658c3cd5ee4131d468cf6248e06,0,0,11832664,35497994,0,0
0x41e80fa483923586697b20efd34b0b5af129dfdd,0,0,11783949,35351848,0,0
0xb0c3ab7964c64706ee793f474332bff1fc67cff8,0,0,11774548,35323646,0,0
0x75eeeab8c8427a925379e9b6cc3692ce845dd398,0,0,11755456,35266369,0,0
0x4fca7ea8770ea56d3e5eb1ce0f35ffe44f198c7d,0,0,11743298,35229895,0,0
0xb071430e1de655b5140b570b7060d2f10b6dde99,0,0,11738678,35216035,0,0
0x3e953ca208c1199d4fdbed2a2946c3617a8bd423,0,0,11732814,35198444,0,0
0xd00979e7510b82b4965ad31222439bdf050fc7c8,0,0,11615198,34845595,0,0
0x93822fd4434f7e23cd8708cc866bf2d12715fdee,0,0,11512684,34538052,0,0
0xeea66909c4dee0efb6208ade1c1dde40c1a06b2b,0,0,11508582,34525746,0,0
0x5b9627a6e0bc1591b1fbc8d26a917f7a01d542c8,0,0,11480945,34442835,0,0
0x6d3f3d90284aef5d1567965b13aed30e73d8c63c,0,0,11443492,34330477,0,0
0xcaa74debeae8b73de8a894e16ceef7625c69c7ff,0,0,11414893,34244680,0,0
0xf71e0f12eb98b7e3a43a2683704444dd9e5c999b,0,0,11306796,33920388,0,0
0xca4a3fd91bd812559f9dc8e6699db0e400306436,0,0,11239664,33718992,0,0
0x98d23440cd8dc97f4064657a64bb998748b7708e,0,0,10996793,32990381,0,0
0x35f79eab65728e928acacce7eb7bd4dd7a78dd5f,0,0,10967169,32901507,0,0
0x1587c94817bfaa7172f6c82e03bb2ac3a5ad6102,0,0,10941409,32824228,0,0
0xf5e0ec4e57fe05696aba41e7ca43ab8c0d6807fc,0,0,10929582,32788746,0,0
0xa7eef766b1f3f3d31a0c7c6ebd0b3f31e9a87634,0,0,10771419,32314259,0,0
0x92b0cc79d63a27d9d2a35f90e613bde0403da182,0,0,10766628,32299885,0,0
0xc4eae09eaa3599c1bfb23d40c9e18e004567b627,0,0,10702958,32108874,0,0
0xd00eaf9222e4746d8571e375d7a6b0ead6a6a89e,0,0,10615901,31847704,0,0
0x2c66a8d79a66ff8cf55f1faee972dac183be998b,0,0,10594385,31783157,0,0
0xc39bacca03c15c49322c9a25125493b29785b306,0,0,10486389,31459169,0,0
0x4360865023b8498e9ec5e74e0890cefcadb21930,0,0,10391905,31175717,0,0
0x0ce5a95ec25c8925851be78b6b81c7e4b7a1f635,0,0,10367098,31101296,0,0
