address,amount0,amount1,amount2,amount3,amount4,amount5
0x757218a1e18ee18b8e132384b3b5f39e4892687b,0,0,1020188182,3060564548,0,0
0xc2a12ad052c4471493e0b4afca1e186769e8514b,0,0,1014917294,3044751882,0,0
0xd172b924b6facad03a77445691ecee75bb233b5f,0,0,969324775,2907974327,0,0
0x7a0f20539ebe1787b985dd97d7cc5c7d7099680d,0,0,958436709,2875310127,0,0
0xbf243c7b51996abcd8a41653bbb14dd664c201b5,0,0,941503626,2824510878,0,0
0x8e4ca42033b15f930d7be6ee9772b5a7c331619a,0,0,940813080,2822439240,0,0
0xb3954e82004c7b8df8d372aa9dc54d6c76e6a659,0,0,930894559,2792683677,0,0
0x639ade8805c0081ea5da9495bb50751003e827cc,0,0,928393152,2785179456,0,0
0x5ffa4c562469becb73a636a5e3b9dcd41eb7d180,0,0,924172692,2772518078,0,0
0xc737646248dda99751b0a6d9c53bd51e87c0f6fa,0,0,919371765,2758115297,0,0
0x558d85ef91cceb99ea7d7bb0bc4d4b5f9cb7c0b9,0,0,918867530,2756602590,0,0
0x95c2ec97903c993efbe4630f1535282a12fead98,0,0,917017317,2751051951,0,0
0x0d66c4eee0c792b9bd38e97676493ed12a55e656,0,0,893622233,2680866700,0,0
0x861fa5bbc70c0211f4a99e0db90044690b1297f2,0,0,859109514,2577328542,0,0
0xb686fe1266cfe8b54ce7ef978f0aa57e32af68fd,0,0,858097489,2574292467,0,0
0xf6586eb206c13c602707e00e5666a0a265646711,0,0,843598422,2530795266,0,0
0x34fc4134dc4956955164d8f7ec08d0f78955ac00,0,0,835468517,2506405552,0,0
0x98ed2d5a40f7b47e5f2f369b52c4e0d6270be183,0,0,835248542,2505745627,0,0
0xb36ff2c5199fe97fd2db362b5a12635667260b02,0,0,833364267,2500092803,0,0
0x6c8e4d6f376336871821dbe369bfe444fdd1fc99,0,0,830171006,2490513020,0,0
0xdd91b25b0103548b5655f5830d16d33f93e65a70,0,0,827389948,2482169846,0,0
0x12b0e1b718b33d16512bd7a81c3680faee3c7e3f,0,0,827238015,2481714045,0,0
0xb7d2fc5d83eb2dc200b0189e852abe7cf7043051,0,0,821565512,2464696537,0,0
0xa673a64c033a758430f3b339fa9b0bcc0e22064e,0,0,818849168,2456547506,0,0
0xddc60d163015cf5ca1369d557a2ca1cc2de1f1e3,0,0,813975139,2441925418,0,0
0x8e91d1069fb6bf27fdfc8e916e710b426274bf67,0,0,806366248,2419098746,0,0
0x588d52efced12596397b349e0ef651c8f649be1c,0,0,797496025,2392488075,0,0
0xc94e4bbdf1b3996a6fb58965054f80a6e9d08f49,0,0,793920868,2381762605,0,0
0x18db8b99c1d6e439fa44fd87bfb1109e345e98da,0,0,793200359,2379601079,0,0
0x7f63596241bc40c32f4634d8f62965958ba966bb,0,0,789783664,2369350993,0,0
0xc54fff748096f1c72a2d1a215984d533973524d1,0,0,780539450,2341618351,0,0
0xf1f90739858584cec5f198c2c9926c1d6bfeb1bb,0,0,775595669,2326787009,0,0
0x9c499ffcae60d7a35df18940dd1b26585f37fc72,0,0,775006734,2325020204,0,0
0x0807afe565f896a18b1e007ec80eec90fe5f5bd4,0,0,770111749,2310335247,0,0
0x0a2137d4493fcf9be62acd955310938c8b6e1a82,0,0,762141934,2286425802,0,0
0xe826c57c314a951e5594ccdd5ed0c4c2e86e5eb8,0,0,751453461,2254360385,0,0
0xe74b1318de1e0850afd38356fb5d904291db7ae4,0,0,749989416,2249968248,0,0
0xac65e5471ad6fa25a6b176397510eccd87af4fcd,0,0,748871158,2246613474,0,0
0xb8960b119b49574db385b3720ea6024895e0b561,0,0,747335963,2242007890,0,0
0x78e35c300b7b11f5a399cd767a612a2440c4fa0d,0,0,741686074,2225058223,0,0
0x566642f847a8e3f26a1a01168a6c35b03b474048,0,0,741567191,2224701575,0,0
0x6fdcd2fff02bec0a41c4ff22ddd24ba6ec5b4748,0,0,741246175,2223738527,0,0
0x4817c82e4c834f66ba309808cd7c250866ad882c,0,0,736926270,2210778812,0,0
0x3e55eca97954eb54734946beeb4cb61d76cfe54a,0,0,736650943,2209952831,0,0
0x8655f051512899af8614275e8e31f260ea276267,0,0,734927580,2204782742,0,0
0x2c9a92390cd541d9e9c08ccfa3cce946036a1b51,0,0,719375589,2158126769,0,0
0x634ec66a3794ee24d30490a722c5681bdbac3efe,0,0,714270719,2142812157,0,0
0x4409868e7d98603d4d308912fa7ed04aba8a61f2,0,0,710450436,2131351310,0,0
0xd27828a39c4b5ce3f1ecfc3663d7748400f8243d,0,0,710152646,2130457938,0,0
0x186cf5714316f47bc59e30a850615a3f938d7d79,0,0,704111172,2112333517,0,0
0x686367a933897a0722303742e511593a634b5ef7,0,0,697434147,2092302443,0,0
0xcefcca169357a18eb8c3f230f92b58562e48cae5,0,0,694720432,2084161298,0,0
0xabd058053d043de6652d9e0cdf9127afbe6d6282,0,0,689980688,2069942064,0,0
0x7f85c38d42c22e3c2e82590f0234901757d77218,0,0,685405487,2056216461,0,0
0x0ec1debf3a1b79a0dcc49a3b014ed3a20a9664a7,0,0,685206274,2055618824,0,0
0xc260d49de163b87e61a1e72d964c8721065b51f0,0,0,679687722,2039063166,0,0
0x2479b47559f85b79894553f776529847e5bb389a,0,0,674246761,2022740284,0,0
0x618744cc0251d0aadf3033f7d36c18028f912594,0,0,670186736,2010560210,0,0
0x1454b942e35f3796b66e72f16313816c5b30b1ba,0,0,668418869,2005256609,0,0
0xa4a5e40a9a2a4fa442cf5cbd431688f8b8798480,0,0,661867180,1985601541,0,0
0x6affab16974acffa7fdb7b9ccac868a81e7dbb7c,0,0,656929901,1970789703,0,0
0xbb416feca6c36a13e7848eaeab0099d02a3440b4,0,0,650400514,1951201542,0,0
0xe74b99f5882b21baff9d91680d1d9a23f8d1a81a,0,0,648120314,1944360944,0,0
0x500fbf102936bd6d470d6aca7e54427216bb47ba,0,0,637443043,1912329130,0,0
0xb208cdbc1b93dab413492d6b63d8caef2b6d284b,0,0,633833401,1901500205,0,0
0x8d26c9dac7e16738752fa1446b956a97c63e2f39,0,0,630377920,1891133762,0,0
0x18b4691827a2af5605ce331fa1f0cc016e9234f9,0,0,626418588,1879255764,0,0
0xfa1fe7eb6ab46d4b6965eb20f524771204cfe364,0,0,622899735,1868699206,0,0
0x41118f37512bff69c3cf8faff45bc6ca73df0e6a,0,0,616994942,1850984828,0,0
0xc8e8d9380c48b3407654e3914666020fdc7f8bc4,0,0,616249194,1848747582,0,0
0x88ec8e63db2f705e518e628bcb6cbbb0a4f170b8,0,0,611585957,1834757873,0,0
0xf10d5a929d13f0be9aa39d6b68847d5c64595abd,0,0,606368080,1819104240,0,0
0x4ebe3623af5ce5ee07b6d23b5d0f5dae0954f934,0,0,604213412,1812640238,0,0
0x4a4c58a83b4d7ff6a26aee5afe32930d87e2143b,0,0,603508916,1810526748,0,0
0x0ece13a95d87842c48ec954e34691b4b4e8afedb,0,0,597231733,1791695200,0,0
0x538590c0821fd57ab9961fe7e63fe6eba252768b,0,0,592069572,1776208718,0,0
0x6b6ec6b9cced4ab253d18dd2f2c55bbd9702e161,0,0,588700021,1766100062,0,0
0xd78c8e543dce46a07f9c6f5b4652d2d90614ca18,0,0,588700021,1766100062,0,0
0xb51ebdddcd9c9a33afb85f26975a9e7729583917,0,0,586393844,1759181533,0,0
0x7e33bb2995697f898bc429548a8c9731aca65c38,0,0,581127034,1743381103,0,0
0x5a5b7a0bb97b18c6d73ca9e533cd762f313f674c,0,0,578471751,1735415253,0,0
0x205e0e7dd92a057fb8890bd65f1fd6bd21dffbda,0,0,572871542,1718614626,0,0
0x7de3f057fd9bac14703dc2d651e911dc76259051,0,0,570070799,1710212398,0,0
0x55e030e9a2901978f10288b217f525800e5e8d75,0,0,568181066,1704543199,0,0
0x44823cf0995914dcbf0cfa35aa6daf63d880a3ad,0,0,567560319,1702680957,0,0
0x9cb8c1463471ee4d8dd6887035f4835a1745e92a,0,0,566024472,1698073416,0,0
0xe9f7fc6cfcf2727bee1907fbda567a25ad873047,0,0,565589379,1696768139,0,0
0x453e8af62bfe737a0e05125020da45f17156a1f9,0,0,561221468,1683664404,0,0
0x5c0c8d1cf51ac8e8d970051ac69dbdb1315b6036,0,0,558911374,1676734123,0,0
0x0372fcee9db005c8f35393d33b7719aaa07307fe,0,0,557872270,1673616812,0,0
0xd26938af7c678e288ad457b2df624a1ebdd8137b,0,0,555709870,1667129610,0,0
0x16147b424423b6fae48161a27962cafed51fd5b8,0,0,555358622,1666075867,0,0
0x8f12beb3212ff9865afeb0128392fbb1ddbe626c,0,0,554796241,1664388724,0,0
0xf1e18d1746064ccc6302db0943e184deeb8874a4,0,0,554473943,1663421830,0,0
0x863a83eb9df4cb1c80b0056dde0f1124e641a6fe,0,0,551983841,1655951523,0,0
0xa178b446efdfb101d5a42941c70595b90769abfb,0,0,551062440,1653187321,0,0
0x7bdc85b530fb41b789bee308ffe63c0c90731ecb,0,0,548246565,1644739695,0,0
0x340076db19e61ec3985dccf0e6e9ae27143ff4b6,0,0,546431510,1639294532,0,0
0x51cd07a57e0f941c0da9c18879d261f302878520,0,0,546165097,1638495291,0,0
0xfb88187fe4de17ca8842ec244c62a34e264c5e10,0,0,539913393,1619740180,0,0
0xfb325ee61cef82a6e360755aa2fc105d545b07fd,0,0,535685749,1607057247,0,0
0x35830dbc5873b9c70307bebf76b5d45433f980e2,0,0,534730870,1604192611,0,0
0x723c69fd6e8b159bc88d5ac1dd75dbc17979c5be,0,0,526491469,1579474408,0,0
0xe11d59d8aa7d7cf4363a30a80a2be4e3430cecf6,0,0,525249453,1575748359,0,0
0x97bb17b932691768cfd92c21b9bc6bf288ec3963,0,0,520502846,1561508539,0,0
0x7303286cac7a96cec45e3720544cb7b4fbc0a342,0,0,504220343,1512661030,0,0
0xfebf2997d8aa66b1587774d6077fe39fde1d741d,0,0,502770120,1508310360,0,0
0x2986e79aec55129e165d021b9c5be6fd849652e9,0,0,500926246,1502778738,0,0
0xe2592809b89337a23e771837a09fb6755ef1200f,0,0,500046243,1500138731,0,0
0x5099097dec98ac8ef6c2b912a002277d072c6941,0,0,499534844,1498604532,0,0
0xf9eb9bb44114e7deae19e5f0ff10baa4d4509f1e,0,0,492588162,1477764488,0,0
0x3204f526a7ca628a3b2e8c272ff0e24f92511fc6,0,0,489830517,1469491551,0,0
0x8f730744bb86cbc6bbff1432e20ee520dfdc5cb8,0,0,489670583,1469011749,0,0
0xeb8f7b8c27732e00bef318441422000d8ccd1e54,0,0,489431281,1468293845,0,0
0x1384b4515544e520956e4fa7f5a10c7fb0ac3729,0,0,487825029,1463475087,0,0
0xbd7e27b693fac6dc5fb06c5bef43f19af9446798,0,0,487546662,1462639987,0,0
0x3ea858248db056c8be3844323bff9e3f5f1fe695,0,0,480667147,1442001442,0,0
0xc33a06b69d23c93af748394aadd53766dd75ad93,0,0,475724660,1427173982,0,0
0x6f8f7d98269fbe659a2edef3b90bc9583b9a411a,0,0,475174433,1425523299,0,0
0xbbf1f0ecb8ee47f2ce40ff49cf5dfe34290381c5,0,0,470233341,1410700023,0,0
0x2bd89e4a35c27afaa3d4ede908f0952c4502f348,0,0,469679303,1409037910,0,0
0x168311722779fc5de582b6461b95f2c4e3f86d11,0,0,464182867,1392548601,0,0
0x486a2d5fcad36de42aa532cdb9afd72f529530aa,0,0,457001435,1371004305,0,0
0x01214a235c6767040c8fef6bd33519a6c7ad79ae,0,0,440373605,1321120816,0,0
0xf0e4d0d6094d6e13f61013a663b56154546b6c4a,0,0,438210634,1314631903,0,0
0x1a8ed260b711bc7e67e601b4da3ab2e1431b0403,0,0,426951115,1280853345,0,0
0xe44a7505d9fb1bf57f02c655dacd74b257d4a49a,0,0,425222787,1275668362,0,0
0xf986ab11db7610d29f8808ad6ade57030d007098,0,0,424401952,1273205857,0,0
0x186a5a32d6b79239dadadee4c3104a58f30e02e6,0,0,424367715,1273103145,0,0
0x49e1631d4199e07d9fab82ae09b0d79e25fb9b18,0,0,423152719,1269458159,0,0
0x85cf8c61830c276b7d5ee46a7c753bf2464ec25d,0,0,422953346,1268860040,0,0
0x0960168cfc0a2683578d00b1727ed8c2c19b84ba,0,0,421130648,1263391944,0,0
0x7067ec5e293817c1f58c2bc122676963913e6ed0,0,0,415576995,1246730987,0,0
0x46037d726d39b6e5d3593320aab5316881d0d2d5,0,0,413386045,1240158137,0,0
0xc0c900871fffb8a3e8373d040a16d2b179398b40,0,0,412918587,1238755761,0,0
0x299d1f9bd5735393c99ac30fbd07d8591c28916c,0,0,410066567,1230199703,0,0
0x9770e942e19aeb9fc935980ceb5ec81c10b1d030,0,0,409368475,1228105426,0,0
0xfb436570b86e02c4cbaa5f4a0d4404d20e1d3828,0,0,405297132,1215891398,0,0
0xeeed35fa17bd3b2a5bc95dd55a160882239bd0b7,0,0,404666903,1214000710,0,0
0x694bcd969abc4435dd73b7d1080512f1a2613ba0,0,0,403871233,1211613701,0,0
0xa569763b7f1ba2ce715b16a38114066dea52475e,0,0,394992752,1184978257,0,0
0x4f26bf8079c0f6faae43f77055941b0d417cd6de,0,0,393419867,1180259602,0,0
0x784269e496513a97f0490cd94cd4467442a2b9be,0,0,391840303,1175520909,0,0
0xae239835f5e7cad28b30234dbf1410f998acf7b9,0,0,391701179,1175103538,0,0
0xca216800bb9c5dc0b101cb693fd9240be3efa1de,0,0,391688765,1175066296,0,0
0xb66d123b0024761e6c4eb10eeb87e0276bfbc57a,0,0,388215861,1164647584,0,0
0xa7888f85bd76deef3bd03d4dbcf57765a49883b3,0,0,382698175,1148094525,0,0
0x4456301181d37a30f381185a29a20fa25500d417,0,0,381333020,1143999060,0,0
0xbdbfbb49ec9c1d18e2976062616d60e8d3126d7d,0,0,380711180,1142133541,0,0
0xe728cd9bec838f034ea00c77348751458124baab,0,0,377702550,1133107650,0,0
0x8ec695cc02b660d350259709d0ff0896bb2eda3d,0,0,375873720,1127621162,0,0
0xbdfa4f4492dd7b7cf211209c4791af8d52bf5c50,0,0,375294957,1125884873,0,0
0xdaf0eb9f50238fec09ba4d7d26fc56ddfa814443,0,0,372588532,1117765598,0,0
0x0de975a1ce7989d141543e33eff002806ae3a13a,0,0,371577666,1114732999,0,0
0x6a4fdc1d73d2f6ced328683d1f4c40fc4a621f3c,0,0,371415847,1114247542,0,0
0x36fdb65d2d484b036ade6a2a418b05da0c848f1b,0,0,369991660,1109974981,0,0
0xaba255c22c9c544f1ed3de798d7160978418127e,0,0,369984954,1109954863,0,0
0x9547e02d92f39f5d9d00ad20925dd22df1fc1a36,0,0,369308251,1107924753,0,0
0xbcaa0bd8afb589de57f63b523afcc5126437a278,0,0,369181819,1107545457,0,0
0x598341d72d880983cfac51571417206cee9a5225,0,0,369037668,1107113004,0,0
0x6ed38a49b5efcf0e67a30f2f9591f43e5cac4948,0,0,368308602,1104925806,0,0
0xded7d569e0a9c346f0bdde02ad332b4cc5fa3be5,0,0,367946045,1103838136,0,0
0x3a2c96023206cd8d992d47dd95f3ff1a0e52dd02,0,0,367850894,1103552683,0,0
0xd199a56058bc7edea98146ffeac523ebf1bac4eb,0,0,367824637,1103473913,0,0
0xf3d74d0c4d5ae5a02ba91699cd7dbe9548cffdec,0,0,367041565,1101124697,0,0
0x629a243b3f81c71375aa0cd37c526ce915bcc9f6,0,0,366969146,1100907438,0,0
0x509dcc51971b5b77b91585553f3e7c2527c92460,0,0,366748253,1100244759,0,0
0x212a43c5d993d7c05d0f8440ee38ae2ca4053373,0,0,366737824,1100213474,0,0
0xd681b82c0e9234b3eb9416c07fba6f7ac78fc7ce,0,0,366682828,1100048484,0,0
0x4ca11ba147210542a0acc519fbb8ef82c051db8c,0,0,366420364,1099261094,0,0
0x5470d58ad2b657ebbeb6f8e69f4e9f4bff3008de,0,0,366226461,1098679385,0,0
0x85047c00d8938b42e03af4c49d46d54dd1b59dba,0,0,365892754,1097678263,0,0
0xa2b8d326f7a684b2f4cff0afcc4ba75781ad0802,0,0,364808967,1094426902,0,0
0xaaddc55883b7df9944d54c20f2822f476673cbc0,0,0,361795711,1085387133,0,0
