address,amount0,amount1,amount2,amount3,amount4,amount5
terra15hu6mh5hm7r344hvsugrruvwkxzdxf26nutd8m,0,0,6194844,18584534,0,0
terra15hu6zjg3caqamd8xx93qp2hm6mksljsyhr9629,0,0,3500931,13081314,859506,3438027
terra15hucnk8jfde9gnacgnghs3hsk5q2ws399436p2,0,0,293701,881105,0,0
terra15hw0asds05xzfkhgm8zat6ta6rwgyquwr4cjnu,0,0,2168775,6506325,0,0
terra15hw89vfyxx5t4686m9cggmaz7qp0ktw5q7zhur,0,0,108397863,325193591,0,0
terra15hw9ldj2tdjauhyuw0nnx2ydfzeya2lrgyhdvm,0,0,768181,2304544,0,0
terra15hwd27zc4pgktsakruenujfx6d28hnx2w29mfr,0,0,4884011,14652035,0,0
terra15hwld5yvqgavryasry8rrdq9ah34uyng9te5zg,0,0,22263411,66790235,0,0
terra15hwn4l4fax9xtdtmp9hjtak47e6r06gmjr5yw4,0,0,2401570,9247967,681084,2724339
terra15hx68udzkq766mtgy2kdy82m0hdu52f396m0c2,0,0,24267736,72803209,0,0
terra15hy323nwqfhp9rf2qnaqle8grfej6w7xnuxk26,0,0,17741319,53223958,0,0
terra15hy74573gaull37qupcqzyrlerj7g5e00373u0,0,0,8323664,24970994,0,0
terra15hzam4k90k9xlfmnrnuuq6w067d3746g9x6lfp,0,0,5804488,17413464,0,0
terra15hzcqpszswuxytrhqax8whz7vmq9eggl8ekugy,0,0,398320,1194960,0,0
terra15j24r6l0juxs2el3lgrvrta6mc3fkuyf64u6ty,0,0,940365,2821096,0,0
terra15j2k9j56swxxww6392ta4f96xdwu5xe4t2evfu,0,0,2337282,7011847,0,0
terra15j2kuj69xa4q2dgssp84c7amm03l72y2njupf8,0,0,1687751,5063255,0,0
terra15j3z3dcv8wyqwu8cvjh9n6fhkr49r5snmsasep,0,0,24970405,74911217,0,0
terra15j5afg7nv4s27r54k3e2efus55pygyp3jcr559,0,0,617938,1853816,0,0
terra15j5xaaljrmpjz2xuyeju70wcfwjsdkhwn79yst,0,0,382803,1148411,0,0
terra15j8ju8h652tlf5hxegja3mfadctp7adtjccmhn,0,0,2559270,7677810,0,0
terra15j945u0fgcmz7ujnlde90ctugkxu7l20jduy2f,0,0,4718687,14156063,0,0
terra15ja3a984247n09xcjtw20r2e2ymn7c9rdhd0fx,0,0,6901625,20704876,0,0
terra15jaggtujtxwvxa2cfvwupee6qwwlgypt6neyq2,0,0,1805434,5416303,0,0
terra15jas58p0emeyz2gsyavnyrvkle9a29xrcc93js,0,0,267162,801486,0,0
terra15jca7l5stj9npkvn2asexd7nydahsntc4ppls5,0,0,832759,2498277,0,0
terra15jd4nx5qf65rsy9j438r68s978pdqmzxqcu75h,0,0,470596,1411788,0,0
terra15jdkw8us360klspq8rqla9aw670cwqqguear3w,0,0,206739248,620217744,0,0
terra15je3lx243crsp2sfru5qc9w29jk464dfaxctft,0,0,17379255,52137765,0,0
terra15je7wpcw99u9pqngrvhjqfwefl6ktqr2eu3al6,0,0,7833704,23501112,0,0
terra15jg8wc6mfgwd9jl9eudqv7alazvkta9n4ey8rr,0,0,819081,2457243,0,0
terra15jgkjfynz03ekd68s6e7pe38nx3vg5ygz3pse4,0,0,1122883,3368649,0,0
terra15jgnxpr5rrf6tx0ffsz07m30pzv6nnf0ghfjl3,0,0,322021,966065,0,0
terra15jgv966dl8lnu9kzkkrvleg8fgwpqlsmtm6c4e,0,0,304133358,1832785729,306795217,0
terra15jht5qg0ex99sapwuslx3s9d7vxs7l2afnzvyr,0,0,6487558,19462676,0,0
terra15jjsuexa2zmvq0mdnqd6usgpkal544h7hdvuq9,0,0,4976423,14929269,0,0
terra15jmwegs9pkjhz23m622c4grav2zq2mnlnercsd,0,0,5110493,15331480,0,0
terra15jnwu6hjxhuf4lkcjgh6rm6k4yaftsh27ra6cn,0,0,1177026,3531079,0,0
terra15jrt5q2fh9qpe69uvaky789es8yvauek3mzskm,0,0,302183,906549,0,0
terra15jsjlmsmc0ru6flk0kzuwrpvm09e7uc3v9g6av,0,0,5,392304,130762,523050
terra15jspq7vare5lkpgtvc0y4k5sn68mjqpeya5vjg,0,0,1599329,4797987,0,0
terra15jtu9nlj6hfsldgmks7gh5xtq4aa63pgn3hhpa,0,0,370221,1110663,0,0
terra15juwd7kxajf79nwgk3tdnmjs72e33e42jgp7pl,0,0,125943746,377831238,0,0
terra15jv9gzw03a5g9mye78vd002pega0lzw8keuazy,0,0,7818022,23454068,0,0
terra15jvlduw89mmm3wwwxyjt32cct6lnarupu7994s,0,0,603323,1809970,0,0
terra15jvmylsfnxw5j960hqelvxewlcze6vzgtwqc60,0,0,8330924,24992773,0,0
terra15jww09yazlw39cv7c2029w0lr456tedu958mjx,0,0,3158607,9475821,0,0
terra15jx5hkvx26f7swc3awc3k36sugp3lrpry54hxu,0,0,1558039,4674118,0,0
terra15jx74acc05ph3dsd6awzesjwqlnl7cm6ytllgr,0,0,2130000,6390001,0,0
terra15jy29zz26rcxyu3y2n5l05j2p33p5mmhzptgyx,0,0,9621295,28863885,0,0
terra15jze5708s6c5umneyfsqz4ye827hrjr60ah3r3,0,0,890522,2671567,0,0
terra15k2336mu4svrm2a699gaaep38r77wmrf0v6zmh,0,0,547944,1643833,0,0
terra15k2436y4y83jf2qny0fz6m02c6dc2yd63yw8l0,0,0,9302448,27907345,0,0
terra15k2dvc78fm9xt0rgvm0a8ytg8cylwzr70m8fnu,0,0,35750810,107252432,0,0
terra15k2ghdl8qh3ekm5yvmlqgmrjtmjhmmaaddhkgt,0,0,5940070,17820210,0,0
terra15k2hvsv9wl68hesqkkc73xpsdx7cvux26uy7ng,0,0,3764090,11292271,0,0
terra15k48mg89k0ja67qswh8cgrlsvfllsey363qlzl,0,0,3918315,11754945,0,0
terra15k4tmmm2r8dveg367aeg2h5uhx7wag8hrz0ghs,0,0,1067217,3201653,0,0
terra15k54wmu3dkhpv868l9uz8ad6qptpfgq9ljaplj,0,0,6110204,18330613,0,0
terra15k5n53gda9ax8svv6fgzfpgddvl9uj28aqnhh5,0,0,1042775,3128327,0,0
terra15k5phqdqku3pdknxefmhjhjfc9phcgmsedg5dp,0,0,1118175,3354525,0,0
terra15k69lghwmy0a65jjad7m2ntnfcfa3xaujvp4vk,0,0,16,1170289,390079,1560319
terra15k6d7fyfldzwvnddru0lx7jv438cgqg86n976w,0,0,28695537,86086613,0,0
terra15k6ky3tmarh54g7d4kdm8avce02rmjamt9qkl0,0,0,9219110,27657330,0,0
terra15k6s5dyqrfcyj0w6xnvgh4l6rpl4wqmh5zyk55,0,0,3948928,11846785,0,0
terra15k6un4ea93alujmqavxpdgjfuwgn5errqyrnry,0,0,588513,1765539,0,0
terra15k6z7vwwr5t0gxlk4zcwa7yqddpcpdc0hw2wy9,0,0,1493948,4481845,0,0
terra15k7dz979arhk6zne53laz4vj2ul0yjtue9afmx,0,0,5479553,16438660,0,0
terra15k7flrfdl9zkcmrpmvws5f62erwrycgkrml27f,0,0,2835044,8505134,0,0
terra15k7wyr6uzng6j2j8x27lp9g5fjyt7va6xvhj5d,0,0,14664074,43992222,0,0
terra15ka76hrjhp447v6ms3zlvqs84cta4543a3c8fq,0,0,407305,1221915,0,0
terra15ka967uzp3lmfcz2mc72x9eselwzvdcsxg4np7,0,0,367226,1101678,0,0
terra15kcdq7g63d8sa7g8049a3uhjzr40la2vzz8wdc,0,0,937570775,2814484283,590652,2362610
terra15kdhvdfqedzmw45h8kv9jg506qsmd5d27z5eat,0,0,768120,2304360,0,0
terra15kdsyt4mpcc9kmnzhyu2ee8p0actugmwtjjhtv,0,0,281189,843567,0,0
terra15ke0ws3re2geez9q88uqnurmvm609f4zrq7hrk,0,0,34866910,104600732,0,0
terra15kf7nyw3m0a3p573kj0xpdagz4rsc7egz0juqp,0,0,823772,2471318,0,0
terra15kf8wyw3cc6p37qpmmjtacrammdmpkf3etfca4,0,0,661672,1985016,0,0
terra15kfzz4jr9xrvjt5vpj7wtfxffle36nvhaqr8v4,0,0,565742,1697228,0,0
terra15kghe3d3m5e683wu2jxux4293tjcas609yspmv,0,0,73712623,221137871,0,0
terra15kjqwscpugn0z5pht7hcj2n3fyutl52505lxmw,0,0,1414681,4244044,0,0
terra15kl0mza9wy7ugsl4gat7pvap8p3g8yyl23kr9k,0,0,5130121,22566742,2392125,9568502
terra15knn8xkleghxfggnd9xv9usa5a2e89lxg89p55,0,0,13841622,41524866,0,0
terra15knnn8nak372nwfq34eyl9aa86dlfe0atr0y75,0,0,15521944,46565832,0,0
terra15kntrne7tx5h9jdzzuwx3sws8zmztvqxlvnt0k,0,0,1444670,4334011,0,0
terra15krq73pvuszgmhut4qhk5k0p4csglkdw7xz9cd,0,0,1449951,4349854,0,0
terra15ksf0l4qy94km7auqaeczjtty82hfhx9n35mvh,0,0,64444835,193334507,0,0
terra15ktlakmvq8macneruypjkzpx4pggksjagvjmj4,0,0,15770583,47311751,0,0
terra15ktya0fkxet8ka9qpkxpshn96kky6ng8eu6pne,0,0,1177645,3532937,0,0
terra15ku82fgww4dz5zm5z5ndmecyenzfzvdm6twqnt,0,0,1861752,5585257,0,0
terra15kugy5ts6ejsmqkvtw4whlm63mt0h4g5dfhmud,0,0,16810450,50431352,0,0
terra15kvdtqats4vpg7g0rpj0qjavq5djwy6ayrzlzm,0,0,7321294,21963883,0,0
terra15kvg0pkqmyzqp0a69cujxp608k53g342gtgru0,0,0,549525890,1648577672,0,0
terra15kwveqdgsfew557k3j72u00dcfyzes6xhx9v6j,0,0,66247187,198741561,0,0
terra15ky4jckgl80h8zsycjqsdzvr3zueemskq9674y,0,0,154076776,462230330,0,0
terra15ky53vrhgr9xg56pj5cxthl238v2fzn058dcc0,0,0,443152,1329456,0,0
terra15kyesmj7yymg9pv69x9tzq7fnzmqjtpmmhz9rh,0,0,14258697,42776091,0,0
terra15kyqxdthqu2q97t3rmm5tk7az88s9rmn7xk33v,0,0,55103045,165309137,0,0
terra15l2pszf4c9tcseg4ey942cm7g9gs2mdxzdktu7,0,0,651470,1954410,0,0
terra15l2wxa2452lm2p82ql35z6jkjfaudg4at9vuw0,0,0,407135,1221406,0,0
terra15l3vuw7tprv9l6mczqvtrncwnk2p7ezmmkh23l,0,0,3836850,11510550,0,0
terra15l3xwftm4vuc76z2rt9zpk74lv7ha6zm9uss58,0,0,1143791,3431374,0,0
terra15l40yf74rhre3qdyey7eng7jxf7zlhenxessk8,0,0,798337,2395013,0,0
terra15l55uvklcmps53pdskr39pmtrr3d3uk8620z3g,0,0,793112,2379337,0,0
terra15l5zcdqwpu0vl7jr8mggqchnvguklesut0dxy5,0,0,4485824,13457474,0,0
terra15l68qvw7vyn97zhp3x7tle8epjpwujln0kdlux,0,0,100181064,300543193,0,0
terra15l6mktfmdxq0xctl60ga02u2xf997duksqwa0m,0,0,14424248,43272744,0,0
terra15l6xr545cueyy6k9q7gwcuu0w9cwpqxe9dc32t,0,0,2829362,8488088,0,0
terra15l734c3uexyy0nkt8m4ny7v4zgtpgt0nrns7qv,0,0,1774186,5322559,0,0
terra15l774y555fdqhy6w368ku9njtqedqjewe6dlt8,0,0,45009037,135027113,0,0
terra15l7uakr9h2wcnhd60v0yuqmt5nq6sw3wylcjjl,0,0,6912384,20737154,0,0
terra15l7w2tlvhvk8tsa920dctm46mvfv6n92huaq7d,0,0,831783,2495350,0,0
terra15l8tdn3nv8uvk6tz538x4f3x2tjf6fx3vyq3sh,0,0,1580873,4742619,0,0
terra15l8ylntnsctsqrsjtglexp8r63gfjrd98ewn8v,0,0,2471200,7413602,0,0
terra15lask2l5fvdp2rk8rt5a5s48amrmsnpq54ls56,0,0,505195,1515585,0,0
terra15lavzdakwefs0524qvf9fkxx3ch49aranpfc7h,0,0,1164432,3493298,0,0
terra15ldprfg6y0svz4g4sctfu62uhz3nt89mpzjw5r,0,0,406506,1219518,0,0
terra15leerza7ueaelkthq4k4w26j5hk99etw7apwh8,0,0,23186456,69559368,0,0
terra15leghq3m2cl2haye6tfgvz6welzvcqq5j26wqc,0,0,2408566,7225698,0,0
terra15lewun483uz23qeh8r83q7hyee9vd90zxqhv9s,0,0,0,6846268,2282089,9128358
terra15lgdw7ur7e09n5gmqzdzx77c9j53p8vtrz7pvw,0,0,1414681,4244043,0,0
terra15lgspc7k2gyg6m4l73r5hsfs4ufc69tad5u6x6,0,0,2392089,7176269,0,0
terra15lgvpne3ujgwv7t6v82650zmcq9qk29ujqch22,0,0,1272114,3816344,0,0
terra15lh20sgyu767ffrd9536h8tz08r5w547sj26lc,0,0,3091315,9273945,0,0
terra15lhl7tnc6kx3kws4paa0vzmtympyvmtcy7tjp0,0,0,1831020,5493061,0,0
terra15lhppjllcxhatrvg5pmg8ztpst9h5zzvswk0ap,0,0,287794,863383,0,0
terra15lj66m4k5w7jt6rt04ja795svy2v6nv8tsyac0,0,0,27152302,81456907,0,0
terra15lj85dueq67kp097cahvcq28wprw4utq7z0ltk,0,0,423789,1271367,0,0
terra15ljsftjzlqvjmxczjwusk379s4vexn8v3fhmfc,0,0,1178434,3535304,0,0
terra15lkfzl4p532gk65gag6vyhafm33cxhvw3xttyr,0,0,84188816,252566450,0,0
terra15lkslwxpqqw6ypepgdafr56j4tlpxz839yx2pn,0,0,1658693,4976079,0,0
terra15llh5tkt7neg235vzh477luyrunsqalfyhez9f,0,0,15866882,47600646,0,0
terra15lm0lru7gag0ll50hvhudd589tpfm0jmlnxjp8,0,0,5885132,17655396,0,0
terra15lscp3hzf2mtxjlpxffxgkllg8xufer7ajkz67,0,0,14850514,44551544,0,0
terra15lsxaxc0ylwlen5qkxf0g7vltrkfeyh4cmz46s,0,0,6,449076,149685,598743
terra15ltajxx5ghpgzuzhens87qememm3yn2sprmtn2,0,0,2747524,8242572,0,0
terra15ltwv62aqjacyxcm6xgvcr437m32czuz4vr2cs,0,0,7520299,22560899,0,0
terra15lvp96775pggqh6lxmy26hd3fxp6wxwp089uex,0,0,9442736,28328208,0,0
terra15lvr5576gpjavnfe7fakw3ywmjxkev0a2qscr4,0,0,616179,1848537,0,0
terra15lwf2y8n9mvdanamsmxlx56fvw35hfntex5hem,0,0,3479173,10437519,0,0
terra15lx6cs57f2ex3mq6wlc2rda9q247ayzdsfp8d2,0,0,7540980,22622940,0,0
terra15lx6j4tepcl6s2vpyryheu6r3zk4ksv3vf7wx4,0,0,78430453,235291360,0,0
terra15lx99pkd47g6jrvurdm35pvvy8u3g0ku6pwtkw,0,0,183566036,550698109,0,0
terra15lxeewg0ww7c99g4gtp2mhrkva3769y5l360f2,0,0,401503218,1204509656,0,0
terra15lydkkyt8ysf5ejxwjngft6307q40txrcud63z,0,0,5921463,17764389,0,0
terra15lyuc8yml9ep4tsd26dgtqg0xkqe58y324jksc,0,0,20518666,61555998,0,0
terra15lzm9n2t83evpcxunvwx56vdmxqzqpnsswl2wk,0,0,5285144,15855433,0,0
terra15m07j08kyemkeuzw483kg2fcn8cmctz3rygtql,0,0,271168,813504,0,0
terra15m3jxt33m0306wg3c2wrnth4j5a5ezplnun5wu,0,0,1504099,4512298,0,0
terra15m3xu6lmzyvqychvj5fs3aaer8y8zvfhh00wq5,0,0,32252307,96756921,0,0
terra15m5zdvnr0398hp2fgjevcka4a5yppcka30zxz3,0,0,9,699877,233282,933130
terra15m6a2uh5v6yz9aqjqu4uxsn8trx4m6rz8m64tm,0,0,4964186,14892558,0,0
terra15m78dkclsy0mkswm5jgxzk7uztt2dd553fyfyn,0,0,10399346,31198038,0,0
terra15m7da6pvrfhctywfqktejz2g8hzrpjq5rn93r6,0,0,516746,1550238,0,0
terra15m8ldc2m4ud9saaflfld6zvh8wmnajtqq8fms2,0,0,9407046,28221140,0,0
terra15mcknkjk7auq2jkwljzytkyq5etgkvttjquf5w,0,0,6098575,18295725,0,0
terra15mdfme55wtf85egw43hut4ql49tlhw547u5fp0,0,0,302297,906893,0,0
terra15mdkr2gye67agur898pnajvdyhjqn27suljh87,0,0,356106,1068318,0,0
terra15mea2xle9emr7wv840a9mqyscgnfxtsnkqta6x,0,0,28286179,84858539,0,0
terra15mgl7txxy2zsrfmnq3xshq0elensavvcqhhuyl,0,0,4682412,14047237,0,0
terra15mhsrw8w5xugnu3z9dv0qyyumchj24gmyaue36,0,0,7307580,21922740,0,0
terra15mj28mfxtd9l624xfscppqw9cnmqdx4f0q2cuz,0,0,1426216,4278648,0,0
terra15mlk232se7avxuch7z3rk6yvc78lqrucelz8jy,0,0,454179,1362539,0,0
terra15mllx9rrqxrw824c8u3uehf63xqgl3hn7vwtmp,0,0,5886269,17658807,0,0
terra15mlp4h5r0k383myv7nfmcndzq7slpmpt4j2sa0,0,0,283661,850984,0,0
terra15mlxsgxyrf3qyk83dzq87rvfzflmp9c9p0dmqj,0,0,486828,1460485,0,0
terra15mmplk3ql9x8wexsvpykvmlmx4z6j0pqkkzh80,0,0,6505702,19517107,0,0
terra15mmtgkjup57u6pmv4mfk6dsh255em64l4qt4tf,0,0,3031571,9094715,0,0
terra15mmvmmt08xkh7vj93e843njsvq4zfceqdlg96d,0,0,22970691,68912074,0,0
terra15mnez8dsck4t9unav8erkanj7rfus82q5cwp5y,0,0,9238760,27716280,0,0
terra15mnp2razeu8wke9rgwvcthljhfk68j962lphxr,0,0,3160011,9480033,0,0
terra15mpjek7qn84mynefck608gzln8mw8hddu63uj5,0,0,588513,1765539,0,0
terra15mpwz3jpafgsyvv2ku529ln6gasrx95neejmqh,0,0,686743,2060231,0,0
terra15mqjztacaayyl3q80pdna408dr79mgu5g0lwnu,0,0,5380637,16141912,0,0
terra15mqu5dr6je802jyccjad5x02y03chw7pslh6ah,0,0,1765539,5296618,0,0
terra15mqxftze69t2lgjhfv2aqtkayr2y3tuhf70h3c,0,0,286442,859327,0,0
terra15mrs4z88tr0yutl9d20jlawhw33g6857jh7w6l,0,0,7373485,22120455,0,0
terra15mskfcwhnkt5hkkf8fm35q9qpgt4l9e7pf2g33,0,0,1391827,4175481,0,0
terra15mt2v3fftyn2spcsm9qmcg32z2vva5rdrkwe5j,0,0,393286,1179860,0,0
terra15mt8wfz27gsp78nx5g4ad8g224jca2hf7krv8f,0,0,7987367,23962101,0,0
terra15mueg9tcmgtxkxyw50rwk8amajqqz5l7py7302,0,0,158999628,476998885,0,0
terra15mvld9dfur67j064dps6dwsdmk9w36kndd5d4u,0,0,14512727,43538182,0,0
terra15mwfzcls877m5lt7y2ypt33swdsl2uxn43r0g0,0,0,14608592,43825777,0,0
terra15mwsen5m8xjjy8hee35629h3xeh5882wjw5w4f,0,0,446025,1338076,0,0
terra15mx839hcs2pzzdscy6eqnzjwx9t2t3kgenjkfx,0,0,1131950,3395851,0,0
terra15mxfnkcdapud8tu6ulz88n72luyv827mgpcc6e,0,0,3662579,10987739,0,0
terra15mxkc077t5x3209devyzfcxwhmc7ks97pg88y4,0,0,17098605,51295816,0,0
terra15my0k0mzneccumkfanma29523hkys9rus5tjjc,0,0,519731,1559194,0,0
terra15myrlemdvkj7qsh5gmtf2lt875el5d4svsqpnl,0,0,18170693,54512080,0,0
terra15n07lh303rxld5stenajjvrjge7qahpjz8d3mk,0,0,717768,2153305,0,0
terra15n23rdskk6pysd56vyl3qm527lld0wr97uj6ae,0,0,3292310,9876931,0,0
terra15n36c2qlf52kwppxxukpym06pkaqcplxj5tlnj,0,0,10251036,30753110,0,0
terra15n3urfeyy7gazewmvtxn5n8wv0g4e6d4kq4anh,0,0,7306670,21920012,0,0
terra15n5huq5w5mn3dqyd9797avfe2kv3e6tc9h8lk2,0,0,3775634,11326902,0,0
terra15n7hez8ey326uq2ypc85m8y7phgmqk4jlaurwu,0,0,36224974,108674924,0,0
terra15n8d9ym30vn2eql7sqf8j0np4ww3g3nmaqy4hd,0,0,50159912,150479738,0,0
terra15n8rz3pahefh3e4uj73w8dey63xumgtnw7e40k,0,0,3829045,11487135,0,0
terra15naaa4y2hc4s9s7ngg86negc3frh90xjrmn3js,0,0,4461311,13383934,0,0
terra15nckpjt784yswwhpfen7u67ae3ctm8a5pea7dr,0,0,3793730,11381192,0,0
terra15nd76g2aqpk2yfuyctefaa6vzs80wtmxl705sf,0,0,1274665,3823996,0,0
terra15ndp5hre20kdtm2s4w8aljd0cqpdha33v4vc8y,0,0,1727303,5181909,0,0
terra15ndpa5t97ejrwex623kxn69z70ryk95crtcazx,0,0,1102125,3306376,0,0
terra15ndyjtlutfyk98h8xfhhmdk74lnjyx0zw98y9f,0,0,1485367,4456101,0,0
terra15neepspa5p5lk7rps2uw88kfzsw53smmnn2dk4,0,0,939086,2817258,0,0
terra15nf42xn9m3ge4w2tctqvzv4sz75gddazyq6p5a,0,0,421866,1265599,0,0
terra15nfg8wpkyafhrlr9g5mvr7pdrmckjz0r7lufyx,0,0,908349,2725049,0,0
terra15nfksfmq3v5r2p2k4ekllhxqa8ug06m558rp7p,0,0,1593787,4781363,0,0
terra15nhtr4nvz9wn6ap2gxe0r9a657vvvjs3rrn2nn,0,0,40786267,122358803,0,0
terra15njh44a2c4lsxvcrc9vu0yt8g5cxtysukkjxwl,0,0,18562029,55686088,0,0
terra15nkqq8rt9ncgt55z5r89remg32rh6d52e7s6l2,0,0,177250240,531750720,0,0
terra15nn9t300judhlxppf7972kpr324y752zqmz6x2,0,0,13097920,39293760,0,0
terra15nnfmeapjy304qpj8ru74l0xmapu3xgg42estx,0,0,1623148,4869446,0,0
terra15nntl8xc34aq7pfhdvnew9my4ccnt29ql6j20v,0,0,4935678,14807036,0,0
terra15nqkjykh6dlth0vj500emxg60ycm2k89w2vn06,0,0,233955378,701866135,0,0
terra15nr3yaywc2x9yd3et846ut2kpswg7asyeju0fs,0,0,1441857,4325572,0,0
terra15nrl72mq8gwhl596jjycw58epd4f459w3alx33,0,0,976620,2929860,0,0
terra15ns0dx70ah2dseu5nwrqt4k7x289snq83wjcay,0,0,1883242,5649726,0,0
terra15nsx863askmelpvx4f545z3tgpmm5ucvpqwqe8,0,0,0,27633292,9211097,36844389
terra15ntnnmxyndvnjudvkj5mfvnsy3lm7qrfsdt9y5,0,0,452395817,1357187453,0,0
terra15nvxjafa6c96pxcnjdc7n4hev3xtq6tehh0pzr,0,0,917346,2752038,0,0
terra15nvy3svkxdm849lrkcjvqr667l6ad5jdsy6ngz,0,0,116091305,348273917,0,0
terra15nw4yev0zlull8jrj5p9xxu30hvcqz99g4sqyc,0,0,470955,1412866,0,0
terra15nx22hzj23eyxs0eyu4ps3m0fndyc2zjtgjc7v,0,0,1774816,5324449,0,0
terra15nxamujzqarkz9sz3g9yf3m24f0lwf897gs84p,0,0,2831340,8494022,0,0
terra15nyesakvxvrtwxrsyx9qqkc2ntfd4et749xxeg,0,0,1802465,5407397,0,0
terra15nyq7jsggupyxhsn4c7eadyvs5hjehk7ac2w05,0,0,2164584,6493752,0,0
terra15nyze8n5qv58c5myty9rxj5a9l3553maccugw0,0,0,17947345,53842036,0,0
terra15nzk9fs3f4rg5rsn2gmly6vz34jee7fnk4dpcd,0,0,261435,784306,0,0
terra15p22st3jg0cu624y3ncp5net5kkswnrgrqq9wr,0,0,1059296,3177888,0,0
terra15p2esedz75tac2k07w9me2x7q8whd84n63rv9z,0,0,748043,2244130,0,0
terra15p39wua8ekwpx63qwjr4e9frtfd20pnvrn5u2q,0,0,4883253,14649761,0,0
terra15p3dutwfkpnm40ggkjjqz7uxjfcd2c5d2gnvaj,0,0,1013625,3040876,0,0
terra15p4natd5h3eaw2cl08epxl27a2p28yyrqfvgwz,0,0,321973,965921,0,0
terra15p524l4pphvmajjnwackv8k33rpl940kgrk0wx,0,0,3786336,11359009,0,0
terra15p5zs50z0d5cld9eqqh0cl99fnvh5dpj92ptgn,0,0,302741,908225,0,0
terra15p6uf76vc37h8syq7ae84zxtrqfmgkanfr2lng,0,0,4784845,14354535,0,0
terra15p763dkhth9z4y4a54n5deh7jlkkd7jzwukmaq,0,0,28973680,86921040,0,0
terra15p7gtdalxnmztp2m88zrnse43yc2jqa0xfjtgu,0,0,5523775,16571326,0,0
terra15p7lxs72tg2sk8vhp644c8mpnzgavvltjpjrrp,0,0,905990,2717972,0,0
terra15p82mtjezkuf9k3h8tzvdhtr83eup07a7y94j0,0,0,3412461,10237383,0,0
terra15p8tpqpwzqgwdnzmg3xj7afpr6vmrsqafl03zd,0,0,5624715,16874147,0,0
terra15p97e60u9laz0jnfj8tc7q2pw27plhq8wym2cr,0,0,434710,1304131,0,0
terra15pa6g2gg28elmzxgg2mvgd6qwlymg0a30z9mee,0,0,43939705,131819115,0,0
terra15pawac9k6yvq35ns08h7wjrsj9wtndhjedtsk9,0,0,2599323,7797970,0,0
terra15pczgyuaw28p3zxrsralm68xpjx0smcr590ucj,0,0,3896389,11689167,0,0
terra15pd97aewqklr22tlykhksu7uzkkdeem5vqxr0f,0,0,330973,992921,0,0
terra15pdxgqst89sh68rnaxep7haq3ad3exvfvfgul8,0,0,0,1078026,359342,1437368
terra15pe4e54f3aaurdgz6py7x2h7qeteszk288mfzr,0,0,4161085,12483255,0,0
terra15pgc0p5uh0wk00c6yaduzhy857an4nxwnkfvq5,0,0,287881,863643,0,0
terra15pgqrkyfgy5wy7zxew3sxjsnycmnkgaxkjy8ue,0,0,1740763,5222291,0,0
terra15pj2na5093dsmvpd5al290r3d82qv34fdxelt7,0,0,1414681,4244043,0,0
terra15pkhzwztsmnr2726t5kwars9gs84x6x6vfuvks,0,0,651435,1954305,0,0
terra15pktcsks8r867jpmpp747vc74633wwcdkvkmzg,0,0,6275260,18825781,0,0
terra15pkwy9tawd869404t4ycm47f9tz9qeczfrfw4c,0,0,4481057,13443172,0,0
terra15plr67xsypzz874slh3vqwannmk36q47mej0d5,0,0,4894797,14684392,0,0
terra15pm2wt7ak90jvmnsspvvgxygcqce3cte5dnsnx,0,0,317953,1340604,128915,515660
terra15pmm5dhxxyjqch0wnk3tvkemyy3p8czxwdk27z,0,0,1694032,5082096,0,0
terra15pmnugfn3khf4z4u6ejcvfwe5yzdya6vckpxhr,0,0,1823327,5469982,0,0
terra15pn0eaw5k3tsjqpnu6jgz6w7tgte0hvq6sv0qd,0,0,1103434,3310304,0,0
terra15pn7x4aw38gmm22tlsv9l4sq8txchyqhf3y0uy,0,0,5412700,16238101,0,0
terra15pp2ep2js6ycv6uncm6rxa39ggvmjcev7dlw3r,0,0,1377966,4133900,0,0
terra15ppa2tfqqx0ppkc89t5hw5qd088ezg596u5c3s,0,0,5025926,15077780,0,0
terra15ppatfka2uu8cqhq07097fcyhmg6d385azv5dj,0,0,8774720,26324161,0,0
terra15ppp7wnkdzha4sj8h6dq7chvkd8ermg75qkcj3,0,0,713495,2140487,0,0
terra15ppycmzjezr99jk9w08n23tt57gv86enp996wf,0,0,25158953,75476861,0,0
terra15pr7s3fud8j4kapdlg9dwya3upn0h5me6q5qxz,0,0,588513,1765539,0,0
terra15prx2284jzyhmk6daycp6stjhvy9qvgppdyqtv,0,0,766174,2298524,0,0
terra15ps3z4n2v70ungpumprl8dnpyx33we7ty3gckn,0,0,5826280,17478842,0,0
terra15psf2h46pc98u5x32kfmq59x8dqlrnqs7pswsm,0,0,518183,1554550,0,0
terra15pt056aff4js4mdgk0a7czs87kw8wm04wmrp45,0,0,6198337,18595012,0,0
terra15pt5ng8k77cnyk3fd9spr6fld6a38nt88pv4nr,0,0,44170469,132511409,0,0
terra15ptq2mx503cczuul8qen5stg3u6d9r9mdjxd9u,0,0,973157,2919472,0,0
terra15pu88ktqqge7tp865mzk6wnhsp20unhrvncqfp,0,0,3146894,9440684,0,0
terra15puh97anjsdxwz7cc6ccprcq3ayht078h57xgf,0,0,179249810,537749432,0,0
terra15puke6hngkg9aqxx5klxlzu7l87hu8f95lw74f,0,0,649235,1947707,0,0
