address,amount0,amount1,amount2,amount3,amount4
terra1nq2lgedjyzhv963ge00zk8t3fn568p2rpexgkr,3774034,2201520,6604560,0,0
terra1dw68gayymfg5y9q2amhcdcw5lmmmlydwxnn2uf,3774018,2201510,6604532,0,0
terra1wm5xevlaljek020j6uzsmfhfs4qe0vpus52esr,3773855,2201415,6604247,0,0
terra1wk9tffq6ll2ans8wmxvqjtmvrkpc7md6wz9p79,3773643,2201292,6603876,0,0
terra12ygtcza7lpdmeat5txc3l9x9lpxsf827az2zrp,3772824,2200814,6602442,0,0
terra1qke2xjmqpjrtzy24ss8cwcnqvcumw7mw6sawya,3772486,2200616,6601850,0,0
terra199t8d9tz5mnqgfak2vj6u6lmf4jj04vlvpkz0n,3771456,2200016,6600049,0,0
terra16gdvel8yeuj50xyhlnj47aj5t004uvd4nwswqq,3770928,2199708,6599124,0,0
terra1dcmeu5jplpwvjcfw4kevmahhzvda9695w8u320,3770375,2199385,6598156,0,0
terra1zgm9cjez46pycg6xqhh3n7ks8a7mmtudpunrn7,3770148,2199253,6597759,0,0
terra1a9q6m4dyf58u49kuagkc6pnnapawnhk8wxnkql,3770000,2199166,6597500,0,0
terra1gev0cp0dwpz4jf5xxnn4nactlx4sk0enmye46l,3769142,2198666,6595999,0,0
terra1y8f0lspqmgprus0z8uz5sa5e2drmwv7n7kl8w7,3769103,2198643,6595931,0,0
terra1rr2ukkyyaluxq9h9zx7hlt0ur4k80z6u4sndeq,3769083,2198632,6595896,0,0
terra12agmjfvadtyg0ak3ravwu24apyraglz36fqp2k,3767511,2197715,6593145,0,0
terra1an5wehzgyaalcyju4grmu5kn9fmd3ptc35q2ql,3766923,2197371,6592115,0,0
terra1dt79p4j7xx0vnm5d2z02t6rk0p39pxd4gsrfyy,3766156,2196924,6590773,0,0
terra1rd8xh2tprfssz6v6z8hmyaevmpeg6hszx5y8lz,3765754,2196690,6590071,0,0
terra1q0c4ryu8ssgcj803agghaum3efwlejdnyzzmvr,3764973,2196234,6588703,0,0
terra1gx4tnup90e7jpnpllef2hlhx0zqfg4yca3au6w,3764159,2195759,6587278,0,0
terra1eepay2smy7gxu684a9h8lzvx86jm22fwr8cvnk,3763499,2195374,6586123,0,0
terra16fprt23yh5kqf5hz6h4trrrnsdwt4qjpvea0xp,3763177,2195186,6585560,0,0
terra10jlycv2h9f83my4u80e0armj04ftlurh694m8j,3762604,2194852,6584558,0,0
terra1p58n2hkc6xhhhpddgesky9gsum5hwjnds69nv8,3762290,2194669,6584007,0,0
terra1h8a2jhsfcup20uad85dgsvjvz8ke750t8j6rl0,3761820,2194395,6583185,0,0
terra1qf0qdsgktq4yh22g4cjxgmk5w9p7tjktw8324k,3761724,2194339,6583017,0,0
terra1geelmrz4fs7semralw06edsz26wqcdmmvytqs8,3761588,2194260,6582780,0,0
terra1nhxyhfmfsnd528wgd86c0uxvedh8e0s2s3cggl,3761439,2194173,6582519,0,0
terra1sy4pg53aekkfangm9g6e7rc5f05spfwda6pwmp,3758864,2192670,6578012,0,0
terra1cmhhnph962qx7hl3h9sech35p3h2dpq6wqkfx4,3758799,2192632,6577898,0,0
terra1huzre40gzj7d3ut0jmgxy5q6frnwrzc467k5r6,3758616,2192526,6577579,0,0
terra1v3gajaxaq50nhwpmye3yn3satdpp4z5reeqm0j,3758400,2192400,6577200,0,0
terra1a2kl99u4r3v8e4rn8eprc34pkszk4zwd9fquje,3758038,2192189,6576567,0,0
terra1gsfd6y3yjgylxpar7lzcjun77dlhfrzzztggrd,3757863,2192086,6576260,0,0
terra1hxmpcl9klpmc98yenufnvz7yxn6gx7ckej89e3,3757541,2191899,6575697,0,0
terra1kxq06qzn4qml9hnx3tsapuqs9uakavdxele4sj,3756663,2191386,6574160,0,0
terra1qg7lmeufk0w6yj8uvv5ahhf85t9vnxu352rxfw,3756493,2191288,6573864,0,0
terra1eudzz8n38p07l6r7xn3crxxe2suepzg20a6ljl,3756009,2191005,6573015,0,0
terra1auxwyshtz7rexul68wdmr26w4vd0xjsumdcuhr,3754590,2190177,6570532,0,0
terra1lcjae3vfuff79emyplgwwexhljw3wmc039dltf,3753337,2189446,6568339,0,0
terra1glwtjqv2dlayj3rglxalp87umk0jtkurmpwncz,3752087,2188717,6566153,0,0
terra1x75js67jjcdpgmcxmd7ft7g8w20e83nzkmple0,3751526,2188390,6565171,0,0
terra1n0dje6wxqdpt6fmh3flq0vvx26qhernhrmks5r,3751430,2188334,6565003,0,0
terra12y4m2du2jzh470tdn345f68d8upd8js6gmv888,3751119,2188153,6564459,0,0
terra1wrp9uzpye03w87747265e4w8u77huurdpl83ym,3750722,2187921,6563765,0,0
terra1ag5g7cs3p3u8e0wnpvc50vcglv8yryv3wxlcdz,3750670,2187891,6563673,0,0
terra1e3lmufy2a6xmuravu5j4w6mu5lwknfatpv9dkj,3750563,2187828,6563486,0,0
terra10aanrtppm50hk8t6mx6h5x844klnl6nxc2jdj3,3749977,2187487,6562461,0,0
terra10e40snvn4wx93shedjr49xptfu7fyvzgxmaszc,3749975,2187485,6562457,0,0
terra16332n93fwnaqf65e9kzyxd4v7k0vg43psq4pwz,3749877,2187428,6562285,0,0
terra1rydpqu948un64tyvaexke8dzse49fm22js6qms,3749615,2187275,6561827,0,0
terra165g4k3d446vmz9737yy5nu5q7x6pxn9zhx8q6g,3749447,2187177,6561532,0,0
terra1p8jmqccggwr9sjrwgdjwg09ualqdyna92dwf34,3749406,2187153,6561461,0,0
terra150qya9zknk8uqve9n0plfwy95l3rg7ke2jjvv7,3749197,2187031,6561094,0,0
terra12hx6vl5tu5m9rhuru5akl4xc9ued6cslxudnwc,3749143,2187000,6561000,0,0
terra1pggxucyhm7k0f9punpj975r9g2netna775ewfd,3749133,2186994,6560983,0,0
terra1kpxfex0lr0pxng2k5yhe0ly9e0vwl33r6csepk,3748855,2186832,6560496,0,0
terra1jskr8r4r8s3kcajj5gvf9j390jls7e9pkzm0d3,3748761,2186777,6560332,0,0
terra1uql5fsqjxtu9knlvvwcrn4mrrq925yxdfgm9f9,3748213,2186457,6559373,0,0
terra1y2j7astag5tpx0qklwpehp3pgzh0223xplr5ju,3746390,2185394,6556183,0,0
terra1xkjccv0wjsa60twpqcezg62g80l5k28r7xjm4y,3746362,2185377,6556133,0,0
terra18x8up270eey72lxpjhqw8szrq66v48a6pjxs4k,3746308,2185346,6556039,0,0
terra1tzn4wdnenvshsa7qxqfne0pjw8n7kw58u3phy2,3745292,2184754,6554262,0,0
terra19xnk2fzszwdmp0sskkeenq6f9fuhaa0vwtahgc,3744984,2184574,6553722,0,0
terra1pq32fnjqrplwnnn0ytkn0fw32nfcxmw40h3g4a,3744165,2184096,6552290,0,0
terra1xwzmnq7vlu652rmztgnry02suxkvjr796gz32r,3743696,2183823,6551469,0,0
terra1szlpc5dhmr55mete4svc33xvxm83a4u7s7lptc,3743584,2183757,6551273,0,0
terra19k062dvngl4n3na78t96vutpq6wa3aduutx364,3743190,2183528,6550584,0,0
terra1zqf39jqgavgycc9l536edkevsfhwyjde0grc2c,3742346,2183035,6549106,0,0
terra15qwqp4qr5l7r7ymywd6ja5m9wshw29eyg8m3fw,3742276,2182994,6548984,0,0
terra12jrf8smfmx9jqcmjq5xnxyh8r2vk526ph4mn8t,3741941,2182799,6548397,0,0
terra17n5hkdcyw0ksapju362aphtagyn7kqx0qjg459,3741467,2182522,6547567,0,0
terra1qc8hwam2atwy3qryvr0dk0u77wxkeyncx4mz8w,3741300,2182425,6547276,0,0
terra1pejz930us6g5y56dqks4xqnfjh6xvk4s6ezh79,3741044,2182276,6546828,0,0
terra1kwmlram7ef8txe9ykdtq2cc3c4hsx6x54eyrnj,3740755,2182107,6546321,0,0
terra168ajnjd89qnhx02zw5q0ffqul2lg2adjxge2jm,3740097,2181723,6545170,0,0
terra1hv8taxsqz8smyzjnccn9gytjja22lvzus9pzp2,3739212,2181207,6543622,0,0
terra1qtwtl9h9qm6ee9eev8zemn6rzx9ckf93zrw5d7,3738799,2180966,6542899,0,0
terra1zxzfpnrxr0uqskn3yspaf7f7hhzve3603ju96m,3736718,2179752,6539257,0,0
terra12q28cte7hp8zu2v3xryhymvecg0sg20z0w8wlt,3735820,2179228,6537685,0,0
terra13jdhu278ur22vtqshe27pryj574eryx7lclcmd,3735647,2179127,6537382,0,0
terra1qx5a3sc6vtc7y4j9st5g27g720h0258yjtjth7,3735594,2179096,6537290,0,0
terra1hdxhp6tqlynpemkqqdjqtl37hquaf42slvvc3m,3734758,2178609,6535827,0,0
terra1yuv4t4xz9tcrzfx4nmpsflcsgtyjuy9h0qe7wp,3734758,2178609,6535827,0,0
terra1906se0se5xc4h0nl07fp7etrdjw8f7nahj3k9u,3734758,2178609,6535827,0,0
terra1kqaqu4zav44nwdwv6g47qcqqx3dqmxh33n3jnm,3734608,2178521,6535564,0,0
terra1ys26670qe5fq3egugag575ls3yljnq6vs59mmv,3734207,2178287,6534862,0,0
terra1eyde4qplz85g7gdmgqzhd2wxyrme26eakfn5ca,3734015,2178175,6534527,0,0
terra1my7thedlktzuavwju57nvgwc30jcjymgj9xunm,3733926,2178123,6534370,0,0
terra1exgqc9f7ya3ns9c7puwht9vhpmu324wgjr4cgj,3733240,2177723,6533170,0,0
terra1ncleu08kfahpz6kvps8epdk9rjmdruayqycmfq,3732891,2177520,6532560,0,0
terra17khx9v9frjg8cnhu2883ru2ypfca5wf5wlejn3,3732231,2177135,6531405,0,0
terra16j7weq06rjmmejjhpfsmlrqzsshscvevlafxtx,3731607,2176771,6530313,0,0
terra1y5k9fnhyy2nrg7475hyyrs6q3dfpl2xgez8d43,3730949,2176386,6529160,0,0
terra15g54cx64awe37zlmz6hcmezpfarwnvmsecx6p9,3730783,2176290,6528871,0,0
terra1nd8ydk83gm6u28ydn0483rksv7psjw07krq2ar,3730646,2176210,6528631,0,0
terra13wwkvj64lw0zxqykqx27ex7kwysn6nfw7nvlzt,3730557,2176158,6528476,0,0
terra19gfnw0kaxtmc2vrjwcmfwq7ymueqkqk9emsk9w,3730160,2175926,6527780,0,0
terra1r0xtu686ctzd4zajk8daxc0zl34g2n2f8c0x5s,3729573,2175584,6526753,0,0
terra107aaxl0sh8edl4aayzknhgpezansnpdmdykfsd,3729197,2175365,6526096,0,0
terra1s8877t6nsps7utevmxdzs6w9q2g7q4zj5q9v2l,3728757,2175108,6525325,0,0
terra14cvw8f0k8pxw2kg47ke3kmykk5n9xtw7nsx8mh,3728262,2174819,6524458,0,0
terra1u2qllk8hj2xeclln87hz560yryfv07qf0yyy8u,3727541,2174398,6523196,0,0
terra1cate8n0ewxgxmyfwvqylhfu0ekr57y4wxnkfk3,3727367,2174297,6522892,0,0
terra1ayqrkz7vtkxyanzx3dx77z897468p3k3jrmvc0,3725671,2173308,6519924,0,0
terra1twze6h3slx23s0v3ktsdm6mtagft4m8hz3uytj,3725487,2173201,6519603,0,0
terra139aylkev2zhk03jg3jgedhs9pm3gjzj3hqpxej,3725348,2173119,6519359,0,0
terra1xhpc49697yq2segyuxs69fyg4ahwyjdddshre6,3725062,2172953,6518860,0,0
terra1jd6n5vtwymvrczkk7pgum9du4xagw7jja3cugg,3725049,2172945,6518837,0,0
terra1h74wcwfzf6nmek5s44fy0dlfgynqf5sl86edzj,3724935,2172878,6518636,0,0
terra1cq3gytzkjtjj9j83d5fdhgg57wrq9e8x8r67mn,3724343,2172533,6517600,0,0
terra10k8p4c9pynxw8zck0fncfepueyyrn5fahf4aks,3723862,2172253,6516759,0,0
terra144ecdlthwytafjpf4jgkl0h92l7g0fm3c8qfz0,3723266,2171905,6515717,0,0
terra1f2p7f9yrzw3ss68pm5gdkd6zj8h8y9hzengqtp,3723042,2171774,6515324,0,0
terra1qaecyzltrtsgftajjhm3umf0m4kgld7mdnc2qv,3722077,2171211,6513635,0,0
terra15flv4akdppmp07awd69la6sa2wkhsgl7fmc9tr,3721529,2170892,6512676,0,0
terra1n7krsdtan4pq34qdrsq2vue7tyhd2lv8zg80u6,3720187,2170109,6510327,0,0
terra127yxu4vgkgg87x7ws2xrrhmrfevzduuu0key8u,3720135,2170078,6510236,0,0
terra144rt8dzt8vqpgh72pue0ekf0aefkcjer5r7dr0,3719815,2169892,6509677,0,0
terra1ngz3g0avclt0xynst38n0qdwrkagt7yw5x7eju,3719756,2169857,6509573,0,0
terra10l7tskv7lfknf2ykphzjyylympp32h846t4w06,3718984,2169407,6508222,0,0
terra1sf94q0ud5dpxp8sxwp8umeu2l2dm3s9adzx2k8,3718492,2169120,6507362,0,0
terra1hl9acedq0lkknqca0pugye7vnp55vdsu7ar0x5,3718394,2169063,6507190,0,0
terra1ndtmxt2gsnm8h3ntjgrqlrhk8k22n9mytsh5ta,3718307,2169012,6507037,0,0
terra1xen386shzshpz50v3x3jcqt9sqc4dkv5aye9nr,3718302,2169010,6507030,0,0
terra1zd0jkq7vcjr5lcq09kutvw5fpyr2fckkg48ynm,3718198,2168949,6506847,0,0
terra1jn5wmxfed9ftsjzsesnc34vr0c0ynxljaqv549,3718198,2168949,6506847,0,0
terra13j9tfjgqxzyfgmuddqhx0ulmma32v3t5ngagux,3718017,2168843,6506531,0,0
terra1z9uwcyxpd0j3tns7g4qwlhyp67wmckqfsc0jtd,3718000,2168833,6506500,0,0
terra1t9d5grczz36weqckyn6ladmcycucjsph3p09yr,3716646,2168043,6504131,0,0
terra166a66fpxr3p6ce0m0sjpwxhhrrajmqeh83gdun,3715883,2167598,6502795,0,0
terra17r27ud2r2gqaf6fymwwqpxle9kh7fq4zgarcy7,3714846,2166994,6500982,0,0
terra1h576fvegzg7sn8gvhapngspcxqlw4js63whywn,3714014,2166508,6499524,0,0
terra1y0vf9uh5lqyjdrdm7rce02sqmzgrnh8aa7l2fd,3713776,2166369,6499108,0,0
terra1nzyu273dk3r4nh6w4fas8y29u3laanjn0yd6sa,3713465,2166187,6498563,0,0
terra1p945j4gyx9j28yngj8flansjxjddjgvvcz30j8,3713363,2166128,6498386,0,0
terra1k6vp5gjelqrkc7ws2p34z9gtx8er6630z8zcv3,3713340,2166115,6498345,0,0
terra1ax66r4esem47akwl9djz4flf4cyvt4wu4mmzfp,3712777,2165786,6497360,0,0
terra1eqrpyh2l0gce8s64tguv62cxq7fltahnr43tu2,3712637,2165704,6497114,0,0
terra13qcfw8da6cf2xx2jggn2nky46xlqtcy3lfztt3,3712559,2165659,6496978,0,0
terra1uxsthep6h236fynwlqyhcjc8s03h57vxy27pxw,3712532,2165643,6496931,0,0
terra1mwecdqpzjnsuy74xsyvt5p3v9hnh5gzkr26ack,3712312,2165515,6496546,0,0
terra1yc9y7nlvjn0juqy2eny0mrath2ppvsfvkc982h,3711860,2165251,6495755,0,0
terra1dlfjakgjslfs47ppu9w2f8wp08zc8z55e4yc7y,3711800,2165217,6495651,0,0
terra144ned6vsnfsucws60phj0kc4dfhm5hds7ycgfa,3711694,2165155,6495465,0,0
terra17gecqfvfc8jqvwmhqhhfc39qde7vwk3w9atrhe,3711503,2165043,6495131,0,0
terra10pjaxpelthsvj03fdpuh637zmk5xgaamvaxne6,3711167,2164847,6494542,0,0
terra15lh20sgyu767ffrd9536h8tz08r5w547sj26lc,3709578,2163920,6491761,0,0
terra12zglakq8j76dh7cywh7znmwr8j4ulz6whm6gtx,3709497,2163873,6491619,0,0
terra1djvetsed42k2ec9c89c7gf9806h3jh4hvh34aj,3709191,2163695,6491085,0,0
terra1r2wgg2jvagdjn53cd7nxmnkcdk4jzjgmfutsqw,3709172,2163684,6491052,0,0
terra1yh5adgs247ej2k6zvw3rtyws8e380s6xc8gvu3,3709138,2163663,6490991,0,0
terra1sjv2vhd7wefewfgs8wdmpvphwd00r2c0s6j27f,3708749,2163437,6490312,0,0
terra1v3en6wj3u48hk33ce6csdc5u0a9752d555jhvv,3708719,2163419,6490258,0,0
terra1khxk3ua7ef09cy9fv2harp55e9c2kha895gafj,3708648,2163378,6490134,0,0
terra1wsqyc676jrtcse9cxg37s35sdqrda55q2769zn,3708308,2163180,6489540,0,0
terra1utnn970pqyata22lv59yu7y5vrdwj8rnfn5cmt,3708281,2163163,6489491,0,0
terra123hc3m5hdmplk88hzgq6ppl66t6czmcqjknfun,3708019,2163011,6489034,0,0
terra1udjvx0zlv63tl2zxjc6gjqn670l2j22lwqrukg,3707679,2162813,6488439,0,0
terra106qrf6cttac5secgqtufv3rlv8fy4d0pnhplsc,3707454,2162681,6488045,0,0
terra1uz4qq5n2dpkhwue22y9uhe4k44gpk6es093qr2,3706610,2162189,6486568,0,0
terra134qnv5jny72edgga4g27rplv20jv42jrl7jgtr,3706590,2162177,6486532,0,0
terra1f32whc6vc2hy0chmm8plcwk3vs9dp9glvg9xzz,3706545,2162151,6486454,0,0
terra1u8nr5dlyhgnmy58ehms3y7wqmcqqd4p97xpqwv,3705614,2161608,6484824,0,0
terra14j8f8hcm223ldgtmwz482ph9l62pc0fsk2gsgu,3705124,2161322,6483967,0,0
terra10rzy83jnz40rg2077wdh5pelqhpg2xr6wugnrk,3704420,2160912,6482736,0,0
terra1qqjqz67ta749f7q59jfp6cv2ctadtm04vmh4n2,3704384,2160890,6482672,0,0
terra1sez2pvp72lq2ssta7vlvsn4nc0rrr4rnsvy89r,3704294,2160838,6482516,0,0
terra1rvmhw7re6plsdquckqtmx8faflun6ua4wt5l4q,3704211,2160790,6482370,0,0
terra1n8882nvucue6hwa8rt6upg5l3ckgc0tdd3fkxa,3704095,2160722,6482166,0,0
terra1zd0khmzkmw4al4llgx6k340vu87kj9luq7lmst,3703637,2160455,6481365,0,0
terra1xc79qwp44ywxx97ju9pw6se6wewaj7jwczh8r7,3702292,2159670,6479011,0,0
terra10dlmjztf2aj9lt7ajsrnff2dlzzahwddcyne59,3702025,2159515,6478545,0,0
terra1kums6kywl92ecspwf8xu9376vln3fd2h8s67qk,3701520,2159220,6477660,0,0
terra1c6dqyhqk07pmvj9lktytxtpaw56m5gpf933vrn,3701464,2159187,6477563,0,0
terra18e75ef3rm802qa94ktf63yd76f9sefnqv7w8fh,3701193,2159029,6477088,0,0
terra133gvt2y4gy547d5l0l2mez2l9kkyjyrclykakr,3700567,2158664,6475993,0,0
terra1k9kj54uqfx265rnzkedea9v65xzceslrekd76w,3700477,2158611,6475835,0,0
terra105geew25nzye52ksug20lde8q5sg72w36zxfnd,3700445,2158593,6475779,0,0
terra1x8xh5daqjnwm99chwqwsphlteq88gr9sh6qtf3,3700415,2158575,6475727,0,0
terra17ds8z2k7k55hksuadxh2qzt5ed3wf0t2zggk0s,3700009,2158338,6475016,0,0
terra1nx9j9ef3d0e38ww22pemxfwv2k38ttvcdwjsnl,3699579,2158087,6474263,0,0
terra1uw690v9la52d4xtyndm3nte0hefs6nyecas7gr,3699461,2158019,6474057,0,0
terra1lm43daz7skputjkhsa87yct4ucdlsp4asdascj,3699349,2157953,6473860,0,0
terra1fyl50hhjn58aqtdflmc6uzuphmhpkcwuu5rgdj,3699277,2157912,6473736,0,0
terra109e4d87djfp2pnem0xhpxgw2ejr70unn985q64,3697026,2156598,6469795,0,0
terra1w2wzkc7pq2yq7qjfktf8sh8xa2448sn4fhjwl2,3696821,2156479,6469437,0,0
terra1mrn2jwz3475mew4k89zx288l7jayw9c6j3pfez,3696765,2156446,6469339,0,0
terra1e8wr0n2fcdnt87lhgfu5h6acnwf2rtd2xgs67y,3696327,2156190,6468572,0,0
terra12schm2qv2m3vrgagwr4x8uc9eqc0unzltsu5el,3695906,2155945,6467836,0,0
terra1ndkrsqvetaj7uvwf6dcyhqrwpwy8lprpyx93c9,3694699,2155241,6465723,0,0
terra1l0wpywyw9t40lhjr02xxzvs9xpmuxgkt8fssv7,3693076,2154294,6462883,0,0
terra1656nrpuads6q0dazpxvuy8ht33wrfkcnv4m2z0,3692993,2154246,6462738,0,0
terra1hyvcy4w6yrnscz6n4hp8uh9nxap6rehauhl5js,3692330,2153859,6461578,0,0
terra1rgqhhwnhe3huth4v5vxk73d4nqzw976mzj9u7k,389572,227250,8938162,2752137,0
terra1899d7y9ya6qjh5e5zxvpzujxs0dd0zn3kr4fm6,3691429,2153333,6460000,0,0
terra1uk8z04e6pgnw32jlt7saw3dvadfqje6w86v04d,3689890,2152436,6457308,0,0
terra1fyn2awv0hgt5haawr9lx0e23qhtqv6rmapq9fc,3689852,2152413,6457241,0,0
terra17y6lfrf4kptj5a765lm2f9y02xlnn0lsxzdf8l,3689347,2152119,6456357,0,0
terra1lpesdvmz50qaelug8p8mms4sdw6d63h5gtpgwz,3688216,2151459,6454379,0,0
terra170e09edhu4gmyxxc799xjsexe25jjpj6zcdv0u,3687868,2151256,6453769,0,0
terra1kcdf6xnupf643u225t5e8mur9qcw3h8v7nlnej,3687085,2150800,6452400,0,0
terra1fy8h6craqxdh5mmwalycnlqf8v5mjnxqs4xwlf,3686624,2150530,6451592,0,0
terra1ryqndu593lcem2v9d7scaz44xvrz25ne6lqxp7,3685894,2150104,6450314,0,0
terra1myr6237pnzghcpuk9zmxtvld3ndkrnyk0y2ex8,3685343,2149783,6449351,0,0
terra1489sj2l0na35wyfpsfduuxqwxsfawuxdlctk96,3685303,2149760,6449281,0,0
terra10ha6aphaeqk4arhvrsx95qk9g06fl8zyna49a4,3684082,2149048,6447144,0,0
terra1593drdlxemxq9caacgf0ezl3pw9d3z8saskcsk,3683863,2148920,6446760,0,0
terra13gmvj7kc69jr4xh0he3zuvg8swtlh4ulvu6vma,3683694,2148822,6446466,0,0
terra1h3eed3cz0f53tvzustjkzkh7r0208zvl9d9ted,3681446,2147510,6442531,0,0
terra1gt4slmdv4gj55c65dcdxfhvh7kxfwdr9deqplc,3680821,2147146,6441438,0,0
terra1l8vqcykvl0nwc2mys7lll535tj09aqr7q8j9ry,3680601,2147017,6441053,0,0
terra1yh35mdkd20svflh2n2y3pj2dh4kpqrjfgazyml,3680050,2146695,6440087,0,0
terra1zjsw5243luc83kgppu0ew40w6qu67r2gxrlpzk,3679295,2146255,6438766,0,0
terra1w5f8za7wf8p2mjneadxvw3meuck3fr50kqdxhl,3678803,2145968,6437906,0,0
terra1c444yf0ghrg72ru0f0725u0xr9l5lnee6rx0cv,3677207,2145037,6435113,0,0
terra123xspc9zewws8jzjuxswjvr76cea4yg69ngze8,3676878,2144845,6434537,0,0
terra1dzkdqgx3200h8jjdtgulz942nrpwpem0tapnq5,3676618,2144694,6434082,0,0
terra1r7ldnyuv3ju8wf8mkteryvu623ps8dljffs37a,3676318,2144518,6433556,0,0
terra1fhx64rhf5qr7jqhltqaas350605md8lapxcmyt,3675291,2143920,6431760,0,0
terra1v69wy5lu9w6r7y9vs6rzmvwfzc9dm7j7c49yat,3674042,2143191,6429573,0,0
terra1ydt4a963znjhtsytcuq5d36np0tqfakq6vk8p0,3673783,2143040,6429121,0,0
terra1eacye0s2n4s8vqyvrclsm9ppd64g5mjg0zpe38,3673131,2142660,6427980,0,0
terra1aq8vm6ehju69qmg26gkaum8u00rs99gjnap9ht,3672402,2142234,6426704,0,0
terra1gtxsmrkp6x3wuzsnq0zd3l9auvzsegew63uszp,3672322,2142188,6426564,0,0
terra1su8fgpxn8p73n0x7n4d2mlxnd87j8rupgv8d2n,3672322,2142188,6426564,0,0
terra1q02ncjpfsqfr6t2pmx2qcqnephd844cyzph9lm,3672322,2142188,6426564,0,0
terra15ty2uagskce7g0jm0u5sx9tt0svfskt6xpm9y2,3672132,2142077,6426232,0,0
terra10fddfp8t4ng7efgx4s04e7ke032kv06zsgg4ke,3670177,2140936,6422810,0,0
terra1z60l5sfm3yycvpsqehtqv8rmm4mv3yhahgy8mz,3669777,2140703,6422111,0,0
terra1qw5mqza7lmzkt7us7zkfw7qa9px4yu2ktxrgud,3668871,2140175,6420525,0,0
terra1rha994cvkghqzdpxu34xk4cd8hc4eaqhp0vcwt,3668687,2140067,6420202,0,0
terra183zhz4qa6hl5puuf5kxu5qzmltvwzmynacyldf,3668438,2139922,6419767,0,0
terra17tylucuqy6xv6d8ca26mvpqsuqhg9stfgm6aj9,3668428,2139916,6419749,0,0
terra1yrmftasfl2lvma76ur728xms5zjquwgmd38cum,3668230,2139801,6419403,0,0
terra1h3h2xyc9nufnaa0ny0tse80zzfn3xdmyf5kz4z,3668195,2139780,6419342,0,0
terra1drjsy40a86mw39hs7yf4duran2glj8adm574p9,3668128,2139741,6419225,0,0
terra139eq2ccurq50pq3ary7gfvjmlqc9ag94skqrrs,3667994,2139663,6418989,0,0
terra1hwfems0z44gharea0rurk4vjmgvvjz6qevf6jd,3667641,2139457,6418373,0,0
terra1e3zmm3gm4qxlmh2x7p4ys67ru70l3hvuhtqyh2,3667535,2139395,6418187,0,0
terra14l384m990wp8t8t4d3cj9t76lfp777ffakfl7y,3667434,2139336,6418009,0,0
terra1nau2stuxwhw85g8h8903jwvctgrlemfz389wxc,3667196,2139197,6417593,0,0
terra1wn0th7fza8754cx0nyj2jsk52j7rjg0mh8je6h,3666277,2138661,6415985,0,0
terra1jhc99pvenzwkz2x222j7hpqkc6ltw7ncqwqj79,3665167,2138014,6414042,0,0
terra1kz7s958r97k2phg98d9km3nz9zzdwfqa8jl0d5,3664982,2137906,6413718,0,0
terra1l2phvnpr6g27el7fwjw3jk5anejt6ug8zh4fc5,3664696,2137739,6413218,0,0
terra16zt896eypxgnyphy9q8df7rlk0f3jn0u3sta8m,3664539,2137648,6412944,0,0
terra1448p7sv4ydderxep8h4tlxutrdpym7feus7hlg,3664158,2137425,6412277,0,0
terra1vlf4exgnc8xhr7cxnxhc075ml6mspqa5fs90m5,3664091,2137386,6412159,0,0
terra15emj63vw7wtj5907s4kuyw0dfdskumrj3jxmfh,3661835,2136070,6408212,0,0
terra1ks8qnyyprnjt9alxk9j98hm60a4522jrhc2avx,3661141,2135666,6406998,0,0
terra12esve0mgh9x34nvuyhwmk6nv8th52en2xu97eq,3661127,2135657,6406972,0,0
terra1y3y3sqg5r39zhkte9xpq98rawx0al6pwtx54xw,3661036,2135604,6406813,0,0
terra1dqrvry66c6lp9em4x3lrcasz9uvpx0n3vjl4s2,3660734,2135428,6406285,0,0
terra12l9uxxwl9dlaqwhwcszk2zyvyw004nkvl6td9c,3660712,2135415,6406247,0,0
terra1hfmv5vvjl83rrgncdqdxglua928xvd4fpldp2n,3660265,2135155,6405465,0,0
terra1ezslfaufq0awgn6dmp9echd5el6hwel7udmhge,3659066,2134455,6403366,0,0
terra1nf6uhahpz5t9z95ec9j0dlu7wgqpc9umcg50fa,3657125,2133323,6399969,0,0
terra1hdw9fl58sl8gje4dwkuxhxn7wt6jd69ufzuaaf,3656847,2133160,6399482,0,0
terra1355ttazujn0lrzjfgju42ms34mmjhlum5lz3fz,3656809,2133138,6399416,0,0
terra1cksfa76pdspemessw98arzpd855vheerr5z2ht,3656057,2132700,6398101,0,0
terra1wcugdppj46qzl7uu8rxz6u3uxcjsnzkhm59e9q,3655732,2132510,6397531,0,0
terra1s8s8mjt93mh084v7hfqxjcwlyawcff0zlzcdhr,3655186,2132192,6396577,0,0
terra1g9088un5qnxn39y7d3w2s3gqs4j7qhgku7lln7,3654763,2131945,6395835,0,0
terra1ls2lnjcndyw04x4uxg0qxnccx7n5d6v84aufrv,3654176,2131602,6394808,0,0
terra1m0vk38jdjqxzug2mehvecgexatf5xdqwegn3ku,3652366,2130547,6391641,0,0
terra14seg0xl2c0alq597f6cs0yvrd7dhrrf5655uvy,3652336,2130529,6391588,0,0
terra1lyv4uxtdvwlhphvc25uezyjxzgq0xw98w86s7m,3651910,2130280,6390842,0,0
terra1yswk7kt6x60n8yqxy96wxdk4l9syn8l69rj9n0,3651752,2130188,6390566,0,0
terra19hh3vdu4zmghvylcv23wza3e8xsdfcgnhp0mxw,3651670,2130141,6390423,0,0
